ID,Pm,Po,Ps,hm,hs,Lmotive,DmotiveIn,DmotiveOut,Dthroat,alphaMotiveDiff,alphaMotiveConv,ThicknessNozzle,Lmch,alphaSuction,Dmix,Lmix,alphadiff, DdiffOut,Loutlet,ConvergenceIndicator,CrashIndicator,Experiment_model_type,mfr_m,mfr_s,mfr_o,mfr_err,uni_alpha,uni_vel,ds1
123,7554166.666666667,4028833.3333333335,3632500.0,296650.0,429733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.056979794,0.058535425,-0.11553957,-2.4350999999991907e-05,0.99999958,0.93747404,0.0012606111716139715
124,10392500.0,4489500.0,4172500.0,330250.0,403333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.079374724,0.1277263,-0.20712298,-2.195600000004516e-05,0.99999996,0.97579726,0.0011405571901113756
125,11454166.666666668,5066500.0,4091500.0,259750.0,411600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
126,11389166.666666668,5644500.0,5369500.0,319150.0,413733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.096124719,0.15289071,-0.24902469,-9.260999999982644e-06,0.99999972,0.97992995,0.0012287543822176936
127,8204166.666666667,3180833.3333333335,2840500.0,257650.0,394266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.091392396,0.074096736,-0.16461511,0.0008740219999999743,0.99999804,0.9761323,0.004147984754098034
128,10435833.333333334,5554833.333333333,5144500.0,263050.0,388400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12028908,0.041862486,-0.10028264,0.06186892599999999,0.99999901,0.95670875,0.021868373874303168
129,12819166.666666668,3691166.666666667,3047500.0,326350.0,400400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10730371,0.075080219,-0.18233663,4.7299000000000646e-05,0.99999932,0.95681504,5.456565446726284e-05
130,7684166.666666667,5589833.333333333,5207500.0,298150.0,388933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.057882005,0.0051181971,-0.063001797,-1.5948999999987334e-06,0.9999866,0.9472032,0.001604270341763118
131,10760833.333333334,3076166.6666666665,2894500.0,328150.0,432666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.084576849,0.076193011,-0.16358421,-0.002814350000000021,0.99998165,0.97479336,0.0007870221710173732
132,13014166.666666668,5048500.0,3947500.0,315850.0,420933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11518179,0.07421713,-0.18940167,-2.7499999999680558e-06,0.99999985,0.94408232,0.0028053850745909663
133,13339166.666666668,5315833.333333333,3911500.0,253450.0,439066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
134,13859166.666666668,3419500.0,3074500.0,333250.0,447333.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11344242,0.0681286,-0.19610785,-0.01453683,0.99999834,0.97451587,0.0011551627910573556
135,10847500.0,4613166.666666667,4361500.0,333850.0,454533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.083177488,0.12224377,-0.20544022,-1.8962000000011248e-05,0.99999883,0.97977111,0.0016301374634520298
136,11670833.333333334,5671833.333333333,5387500.0,262150.0,383066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.13599744,0.1532118,-0.21747481,0.07173443000000004,0.99996435,0.97171501,0.038539561413257435
137,9049166.666666666,4156166.6666666665,3848500.0,305350.0,417733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.072420197,0.1024637,-0.17489977,-1.5872999999999582e-05,0.99999963,0.97658963,0.0021396663482539918
138,7532500.0,3842500.0,3245500.0,283750.0,401733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.061015123,0.0085663756,-0.069591864,-1.0365400000003633e-05,0.99998988,0.94197794,0.006056299081381634
139,13187500.0,4898166.666666667,4352500.0,288550.0,426800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.13445327,0.11756742,-0.25226218,-0.00024148999999995535,0.99999572,0.97662649,0.003550845709916482
140,9439166.666666666,4389833.333333334,3713500.0,260050.0,443866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10897577,0.053999082,-0.14659195,0.016382902000000005,0.99999099,0.93541194,0.0010234191655404937
141,10717500.0,6250500.0,5135500.0,298450.0,383866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.099793663,-0.040033171,-0.059762839,-2.346999999992827e-06,0.99999884,0.94486732,0.0025049414047652605
142,8247500.0,5069833.333333333,4883500.0,329950.0,437466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.055634158,0.10712634,-0.16275832,2.1779999999915756e-06,0.99999981,0.97730851,0.0005221980047157445
143,10262500.0,5264833.333333334,3776500.0,304450.0,407600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.090197359,-0.10129021,0.011087692,-5.159000000001107e-06,0.99999998,0.99855568,0.2697253673276079
144,8875833.333333334,4720166.666666667,3614500.0,278050.0,427866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.086755315,-0.072762509,-0.01399296,-1.5400000000394265e-07,0.99999938,0.95035245,0.0024394494371935086
145,9829166.666666668,4120166.6666666665,3434500.0,266050.0,419600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11004268,0.069059598,-0.17164529,0.007456987999999998,0.99999797,0.95290211,0.028035388805030714
146,8724166.666666666,5906833.333333333,5342500.0,273550.0,399333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.08759209,0.018575476,-0.10624728,-7.97140000000085e-05,0.9999403,0.94198035,0.0046055418877648776
147,13079166.666666668,3364833.3333333335,2912500.0,253150.0,389466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
148,9504166.666666666,5395166.666666667,4415500.0,288250.0,444133.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.089458833,-0.037672181,-0.051787355,-7.029999999977332e-07,0.99999931,0.94507982,0.0025523084038669664
149,8420833.333333334,5479833.333333333,4901500.0,252550.0,437200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.099180985,-0.11674964,0.061181007,0.043612352,0.99999668,0.99960715,0.00189508805610565
150,8269166.666666667,5070833.333333333,3974500.0,305650.0,452933.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.061926707,-0.10353435,0.041607433,-2.1000000000048757e-07,0.99999998,0.99901782,0.2692495912992773
151,9374166.666666666,5207500.0,4190500.0,307450.0,387066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.076126046,-0.05397601,-0.022149739,2.9700000000326687e-07,0.99999992,0.94534104,0.0032287529448292293
152,13100833.333333334,5986833.333333333,5324500.0,296050.0,444666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.12853671,0.13027032,-0.25880532,1.70999999998811e-06,0.99999993,0.97721069,0.00221139572339493
153,12082500.0,3257166.6666666665,2921500.0,313150.0,380666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10703861,0.073241437,-0.15417178,0.02610826699999999,0.99999934,0.92930444,0.0013117982533528043
154,13880833.333333332,5597166.666666667,5009500.0,280450.0,422266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.14706342,0.13910582,-0.28615984,9.399999999992747e-06,0.99999902,0.97948993,0.0030203930342830795
155,9677500.0,4483833.333333333,3695500.0,305050.0,389200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.081752988,0.033972086,-0.11580946,-8.438600000000573e-05,0.9999945,0.9414153,0.004604178820319674
156,7900833.333333333,5958166.666666667,5090500.0,266950.0,438000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.078216796,-0.12686793,0.048650818,-3.159999999863272e-07,0.99999998,0.99904097,0.32903988215361013
157,11194166.666666668,6047166.666666667,5333500.0,289750.0,409733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11132014,0.11101044,-0.22222048,0.00011010000000000186,0.99999366,0.94567967,0.007143168557970652
158,7770833.333333333,4244500.0,3983500.0,290350.0,384666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.061417407,0.099027688,-0.1604462,-1.1050000000012439e-06,0.99999996,0.97198465,0.0006876185508174423
159,10587500.0,5083833.333333333,4253500.0,310150.0,440133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.091261599,0.046843748,-0.13813803,-3.268300000000557e-05,0.99999961,0.93372927,0.004322118217756094
160,8594166.666666666,5815500.0,4910500.0,266650.0,416133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.090780699,-0.093465321,0.0026843902,-2.3179999999751316e-07,0.99999998,0.9989483,0.4219253848408716
161,10154166.666666666,5118833.333333333,4820500.0,275950.0,425200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10731479,0.12886759,-0.23563416,0.0005482199999999882,0.99999918,0.9820437,0.0064783326540519305
162,7640833.333333333,4969833.333333334,3803500.0,286450.0,407066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.061319247,-0.13408434,0.072765063,-2.999999999808711e-08,0.99999987,0.99910187,0.18889483298322401
163,9894166.666666668,6086166.666666667,5414500.0,323650.0,405466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.075879424,0.02571523,-0.10161022,-1.556599999999464e-05,0.99999422,0.945795,0.0015990259613402546
164,10414166.666666668,4902166.666666667,3488500.0,319450.0,418000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.084339051,-0.070206259,-0.014134372,-1.5799999999940861e-06,0.99995111,0.95101069,0.006970207304749371
165,13620833.333333332,5631166.666666667,4973500.0,324250.0,415333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.1162412,0.14311411,-0.25937337,-1.805999999998642e-05,0.99999709,0.97369222,0.002003698455786806
166,7922500.0,6251833.333333334,5099500.0,328750.0,402266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.053160219,-0.17934137,0.1261812,4.900000000196414e-08,0.99999998,0.99914473,0.07519542914908386
167,9569166.666666666,4675500.0,4442500.0,302350.0,428400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.081700488,0.11469036,-0.19640202,-1.1172000000003734e-05,0.99999983,0.98068136,0.002367184025560735
168,13274166.666666668,3340166.666666667,2948500.0,338950.0,382800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10515288,0.077387208,-0.19468446,-0.012144372000000014,0.99999001,0.97447262,0.002048701943463329
169,8962500.0,5202833.333333333,4568500.0,301150.0,446000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.073276902,0.019622657,-0.092918532,-1.897299999999158e-05,0.99998783,0.94070376,0.0029383525930037615
170,12342500.0,5153500.0,4388500.0,272350.0,380933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.13650005,0.036296628,-0.084143721,0.088652957,0.9998253,0.96370203,0.06915443247071668
171,10370833.333333332,3245166.6666666665,2867500.0,260650.0,380133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12117485,0.081872556,-0.18042146,0.02262594599999998,0.99999902,0.97695579,0.0030620880400829813
172,10869166.666666666,3685500.0,3326500.0,306250.0,443333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.097005606,0.086718261,-0.18370228,2.1586999999989587e-05,0.99999317,0.95419448,0.00276986752501353
173,12797500.0,5200166.666666667,4766500.0,329050.0,432933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10565554,0.13484047,-0.24049863,-2.6200000000087265e-06,0.99999967,0.97866647,0.002050294366228074
174,10609166.666666668,6393500.0,5054500.0,300850.0,406533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.096914724,-0.10501144,0.008095977,-7.390000000030705e-07,0.99999998,0.99862389,0.2737307927595223
175,11085833.333333334,3748166.6666666665,3272500.0,269650.0,431333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12375892,0.088055093,-0.19462488,0.017189132999999995,0.9999878,0.97632644,0.02357722724637373
176,12255833.333333332,5862500.0,4775500.0,284650.0,442000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12705326,0.059456245,-0.18673227,-0.00022276500000001365,0.99999602,0.93139111,0.00532590286152658
177,8290833.333333333,3978500.0,2975500.0,318550.0,420133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.058530915,-0.051937784,-0.0065932694,-1.383999999977556e-07,0.99988858,0.95185738,0.01140354517311795
178,11930833.333333332,4827833.333333333,3857500.0,270250.0,387600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.13329442,0.067967458,-0.16794429,0.03331758800000001,0.99997466,0.93687333,0.025238747636070254
179,8225833.333333333,4375166.666666667,3353500.0,265450.0,442266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.085390234,-0.070633692,-0.014756873,-3.31000000002718e-07,0.9999787,0.95168732,0.0026943685937201806
180,8919166.666666666,5135833.333333333,4991500.0,309250.0,390000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.068790908,0.1375913,-0.20638845,-6.241999999989645e-06,0.99999998,0.97996718,0.0006388370673229751
181,10175833.333333334,4390500.0,3065500.0,311350.0,393466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.085264163,-0.047679513,-0.037570477,1.4173000000006208e-05,0.99999938,0.95015896,0.0048495104096224605
