Pm,Po,Ps,hm,hs,LintletConst,DmotiveIn,DmotiveOut,Dthroat,alphaMotiveDiff,alphaMotiveConv,Lmch,alphaSuction,Lsuction,Dmix,Lmix,alphadiff,DdiffOut,Loutlet,Dsuc,ThicknessNozzle,ThicknessNozzleOuter,SimulatedIndicator,ConvergenceIndicator,CrashIndicator,Experiment_model_type,MeshRefinement,mfr_m,mfr_s,mfr_o,mfr_err,uni_alpha,uni_vel,ds1,eff
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00196127475,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00761175,0.07060449976875,56.06275000000001,0.0524843483062499,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078391698,-0.29037159,0.21196463,-1.5262000000015874e-05,0.99999997,0.99999997,0.11427623690949,-2.1581266907464687
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00176091375,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00400365,0.03373705699875,32.688750000000006,0.0145357517812499,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.07791913,0.055279005,-0.1331992,-1.0649999999945423e-06,0.98752695,0.98752695,0.0121043823802403,0.4133414963333653
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00206145525,0.00141,3.0,35.0,0.0042,42.0,0.02,0.01349865,0.04025331176625,32.239250000000006,0.05992421947875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.079080375,-1.3220573,1.242982,5.075000000021035e-06,0.99994517,0.99994517,0.0008084225512338,-9.740347323031486
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00163655175,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00976395,0.0949570988362499,52.01725,0.05884366516875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078824237,-0.58371828,0.50489564,1.5969999999088105e-06,0.99999999,0.99999999,0.0445195070013523,-4.3145589122991685
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00171600525,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00349725,0.00099575450625,78.98724999999999,0.01437308548125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077828533,-0.02622872,-0.051597807,2.006000000005781e-06,0.93865266,0.93865266,0.0288483215733387,-0.1963501047411918
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00197163825,0.00141,3.0,35.0,0.0042,42.0,0.02,0.01191615,0.10100754337875,53.365750000000006,0.06860216926125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078955722,-0.99097207,0.9120141,-2.247999999926975e-06,0.99999996,0.99999996,0.0082769558484101,-7.3125810031789
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00191982075,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00387705,0.01659658486125,3.92075,0.0182563499662499,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.07787945,0.055993108,-0.13394877,-7.621199999999217e-05,0.99941821,0.99941821,0.0242730825969168,0.418894427967616
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00209254575,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0125491499999999,0.07252436140875,25.047250000000005,0.08464935013875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078975631,-1.1307114,1.0517187,-1.7069000000091705e-05,0.99999997,0.99999997,0.0037749229720524,-8.341642075313853
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00154328025,0.00141,3.0,35.0,0.0042,42.0,0.02,0.01235925,0.00598836560625,62.355750000000015,0.0604185026062499,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.079208849,-1.079764,1.0005575,2.349000000068102e-06,0.99999997,0.99999997,0.0120040025991523,-7.942331796176545
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00171255075,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0090043499999999,0.0362963097412499,12.01175,0.0103079547712499,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078664971,-0.48050393,0.4018353,-3.658999999989199e-06,0.84122716,0.84122716,0.0663616339199644,-3.5588398261445664
