Pm,Po,Ps,hm,hs,LintletConst,DmotiveIn,DmotiveOut,Dthroat,alphaMotiveDiff,alphaMotiveConv,Lmch,alphaSuction,Lsuction,Dmix,Lmix,alphadiff,DdiffOut,Loutlet,Dsuc,ThicknessNozzle,ThicknessNozzleOuter,SimulatedIndicator,ConvergenceIndicator,CrashIndicator,Experiment_model_type,MeshRefinement,mfr_m,mfr_s,mfr_o,mfr_err,uni_alpha,uni_vel,ds1,eff
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0020545815,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0112937,0.1854807643516667,44.6005,0.0369584450216666,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078821259,-0.78361251,0.70476819,-2.3060999999935383e-05,0.99959694,0.99959694,0.0243407761304715,-5.792297744228564
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0023849445,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0115891,0.136260581615,57.48616666666668,0.0896708544016666,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078770845,-0.94681855,0.86804826,5.549999999576727e-07,0.99999997,0.99999997,0.0076718036876506,-7.003161448281431
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0024500865,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0037399,0.058929043315,61.38183333333334,0.0176182325783333,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077729827,0.0021161608,-0.079850424,-4.436199999999224e-06,0.98792835,0.98792835,0.0179919663197259,0.0158618503773503
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0019010325,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0066939,0.151207279885,23.32416666666667,0.049988817985,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078276387,-0.16982444,0.091547932,-1.209999999918221e-07,0.99999996,0.99999996,0.219403446288554,-1.2640443281220326
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0017614425,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0064407,0.136901909025,36.80916666666667,0.042886796435,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.07828474,-0.14016467,0.06187954,-3.899999999890104e-07,1.0,1.0,0.2685944024730951,-1.043168177510336
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0024966165,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0044573,0.1274235837683333,8.041166666666669,0.0156550033483333,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077878358,-0.013624179,-0.064255134,-9.550000000108083e-07,0.99974562,0.99974562,0.0165866940992993,-0.1019263423067955
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0024268214999999,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0051747,0.066878254025,79.06216666666667,0.024067270965,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078024028,-0.061075504,-0.016947245,1.278999999992925e-06,0.99868222,0.99868222,0.007826330488844,-0.4560700752984818
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0028130205,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0125597,0.3883519945216667,36.5095,0.0602963984316666,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078772756,-1.0214144,0.942621,-2.0644000000014096e-05,0.99999998,0.99999998,0.0089339892490821,-7.5547277948074045
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0019242975,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0097323,0.365796443545,9.239833333333335,0.079386857715,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078682989,-0.53001788,0.45136286,2.796899999990554e-05,0.99999995,0.99999995,0.0521051475071444,-3.924664671624641
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0024873105,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0053435,0.2382368304583333,78.7625,0.0480707494083333,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078038841,-0.086241417,0.0082023863,-1.8970000000353981e-07,0.99999997,0.99999997,0.3461696893225388,-0.643869654975592
